within 0,within 1,between
11.283213876151098,11.253119427015802,11.341754349111923
11.279468737302288,11.212801360314891,11.353395966812968
11.28972839147103,11.198572760145066,11.306588591025967
11.28978337453641,11.210192190634238,11.307538719387264
11.251014224560716,11.157377931441383,11.255013492995618
11.210208577494468,10.90782734119531,11.130668951968643
11.301381470534603,10.88500180845501,11.196317608838012
11.070314660187691,11.021038973523725,11.011591404676437
11.107750058552575,10.982575309970391,11.053343074189293
11.211789274450593,10.783722058865203,11.046266325119094
11.128599220308764,10.465822630970418,10.893963897404412
10.882856610146435,10.28119241960587,10.590040617324739
11.037155533349642,11.127486363504872,11.081407533945809
10.879568856570028,10.57288636219117,10.656714753713459
11.005859598517418,9.4785537029947,10.592087065335363
10.20425365065119,10.019169549781735,10.028099341462985
10.973195223558333,9.682065942595083,10.803002412314527
9.34304774832982,10.904253668857343,10.409281318604888
10.88226431159563,8.473670919510452,10.593384690065655
11.024985999772042,10.239025756134383,10.725128390157924
10.932092646346694,9.069599511576634,10.583301657321407
9.61270351970897,9.967611842848397,9.701680092506221
10.410878017897247,9.196623442976763,9.862407990797758
10.58722004588993,9.77474209544068,10.224469086001902
10.417863791988742,10.61078221554106,10.453694821103227
10.319169221289867,9.833779198547889,10.01446940758649
10.435682507767075,9.283976805826347,9.961215055222604
10.149843602283026,9.30113466896794,9.723947026978957
9.85861909219682,9.57534814775885,9.621731106344763
10.097049797683203,8.796656607700687,9.519237270496161
9.185306454316164,9.61876599906801,9.308197889480743
9.714904270377211,9.440860365602104,9.50048474389204
10.06877904903321,7.407487077687783,9.266485474175877
9.83146781504898,9.316012692999566,9.532725664564207
10.613332391959693,9.415200700279044,10.183399738349351
10.058261086146036,8.645038610688749,9.494074442814558
10.330583094002364,8.69452479242863,9.76574053663712
8.320958818015875,8.827772394919291,8.472627745820331
10.021168822058138,10.280327144463858,10.110874112447103
10.076895203496434,8.35385384058752,9.451303010151305
8.70056387532142,8.840357579968192,8.685982237346943
10.022520595019863,9.459092241141104,9.656737430603243
10.154525107898932,7.66429626750436,9.349421974841286
10.265146344900131,10.003225761796198,10.062735523097217
9.097293360339057,7.685545014517922,8.43648499227129
9.853047983673797,8.284574655075549,9.164674020047281
9.38422991195923,9.373453829869502,9.283154181189138
9.084800673556584,10.152361196098905,9.77344946008274
10.640597802007475,8.69310917032176,10.389330203860414
8.4917913386316,7.0301488527687646,7.780209894287505
8.204358152926915,7.619671651295254,7.928258334715215
10.47263751034775,9.1273694235471,9.997570252744481
9.688659479028436,9.359231682437839,9.449789548083368
10.703449504402862,10.335604787510347,10.459173395820692
9.43444953873044,7.652568416620689,8.668181367336757
10.360129592765091,9.42536662219165,9.918298596137756
8.586287613898989,8.962429609374395,8.716017106932307
8.794845069181628,7.669499837833902,8.24285433995256
9.224044567548443,8.201033310506535,8.722139843538695
11.090540800339136,10.624327097927129,10.885385009500238
8.192553550402323,9.703866782297812,9.062511336742304
10.094877543933888,9.808824829671575,9.924962722904542
10.23491049723085,7.912880590182392,9.491756849570814
10.431873852298374,8.475551054212783,9.893060618094982
8.597937695427639,8.139464443380183,8.303585774572378
9.546808697976866,8.683146578633886,9.144768780535525
9.69119766553243,9.180884540161463,9.442715410819421
9.813532243604245,9.684442740824164,9.664425548035672
8.946025890834404,8.503342473378746,8.739978623413503
10.314275004763996,9.886662818193436,10.044369615530357
10.33330686750083,10.741061135300066,10.554562205868988
11.027126182022915,10.678504420952363,10.841542493096778
10.987514974834683,9.503179857873508,10.664376355506278
7.430040108968341,7.230642870935814,7.238744342019634
8.616376910520637,5.098095305913534,7.2158560381581385
